,tool,mode,iterations,mean,std
0,verrou_cestac,perf,1232846,14.605122248331705,0.00023406612374526258
0,baseline_float,dbg,10000000,15.403682708740234,0.0
0,baseline_float,dbg,225,5.995537281036377,0.0
0,verrou_cestac,perf,26560,10.764392534891764,2.394125669322043e-05
0,baseline_double,dbg,8302,9.601527214050293,0.0
0,verrou_cestac,dbg,21049,10.531919797261557,9.38625277792341e-05
0,sr,dbg,178,5.761804739634196,4.49566384116203e-07
0,verificarlo,perf,319,6.343973954518636,3.919228873551036e-06
0,baseline_float,dbg,10476,9.834112167358398,0.0
0,verrou_cestac,perf,191791,12.740103403727213,9.43907421758158e-05
0,verificarlo,perf,6579,9.368958791097006,2.6627084848241075e-05
0,verrou_sr,dbg,13219,10.066675186157227,1.9121110587848112e-05
0,baseline_float,dbg,1555676,14.88729190826416,0.0
0,baseline_float,perf,135304,12.392373085021973,0.0
0,sr,perf,7054802,16.346467971801758,0.0010772124662964155
0,verrou_sr,dbg,242012,12.973999977111816,8.617262369845408e-05
0,prism_sr,perf,95454,12.043573697408041,0.00011162562216723741
0,verrou_cestac,dbg,151991,12.509842236836752,0.00022604607299207656
0,verrou_cestac,perf,100,5.187379837036133,2.368237880985155e-06
0,verrou_sr,perf,7054802,16.34564145406087,0.0005017217243636498
0,prism_sr,dbg,200,5.878028551737468,8.104673248279548e-07
0,sr,dbg,385352,13.439014116923014,0.00026426741874485964
0,prism_ud,dbg,37649,11.11315123240153,0.0001759804052589467
0,baseline_float,dbg,1384886,14.724413871765137,0.0
0,verrou_cestac,perf,453,6.694221178690593,3.356728884687881e-06
0,verificarlo,perf,178,5.761803309122722,8.104673248279548e-07
0,verrou_sr,perf,284,6.227948347727458,1.4740019632173705e-06
0,baseline_float,perf,546227,13.778862953186035,0.0
0,cadna,perf,159,5.64926609,4.546742423596316e-06
0,verificarlo,dbg,26560,10.764446894327799,7.74155402023143e-05
0,verificarlo,perf,774263,14.137009302775065,0.00016371439961524684
0,verificarlo,dbg,59948,11.578404108683268,7.78256416224129e-05
0,baseline_double,perf,29836,10.88070297241211,0.0
0,prism_ud,dbg,170735,12.624026934305826,0.0004404449841005029
0,verificarlo,dbg,642,7.042581876118978,4.6774352294801585e-06
0,sr,dbg,1555676,14.834649085998535,0.00010395487504906123
0,baseline_double,perf,1629,7.9732441902160645,0.0
0,baseline_float,dbg,4977023,15.403682708740234,0.0
0,prism_ud,dbg,47508,11.345842997233072,6.435397930203276e-05
0,prism_sr,perf,3125715,15.532437324523926,0.00048367430520943923
0,baseline_double,perf,774263,14.136882781982422,0.0
0,prism_sr,dbg,5590810,16.11380132039388,0.00013868521814968757
0,cadna,perf,1555676,14.7507169,0.014725867312544183
0,prism_ud,perf,225,5.995538234710693,8.045228789548088e-06
0,baseline_float,dbg,23644,10.64812183380127,0.0
0,verificarlo,dbg,977009,14.369306564331055,0.0006525827338179893
0,prism_ud,dbg,343046,13.318533579508463,0.0002784188245644349
0,verrou_sr,perf,6579,9.368945439656576,1.588821283925349e-05
0,baseline_double,perf,16681,10.299271583557129,0.0
0,verificarlo,dbg,359,6.461928367614746,6.503191803448608e-06
0,sr,dbg,200,5.878032684326172,1.7841612752790171e-06
0,verrou_sr,perf,509,6.8106458981831866,2.7346055561836963e-06
0,baseline_double,dbg,2056,8.205976486206055,0.0
0,verificarlo,dbg,4977023,15.997896830240885,0.0010578583605777227
0,baseline_double,perf,1555676,14.834636688232422,0.0
0,baseline_double,perf,1384886,14.718344688415527,0.0
0,verrou_cestac,perf,18738,10.415627797444662,4.887884538929514e-05
0,prism_sr,perf,2205130,15.182838122049967,0.00012364056396398839
0,baseline_double,dbg,11768,9.950397491455078,0.0
0,cadna,perf,2056,8.205989206666667,1.5026133531509023e-05
0,verificarlo,dbg,37649,11.113349914550781,4.806997890892422e-05
0,prism_sr,dbg,151991,12.508785565694174,0.00016944001356202483
0,baseline_float,dbg,4641,9.020012855529785,0.0
0,verrou_cestac,perf,1291,7.740794499715169,6.541924676023062e-06
0,sr,perf,284,6.227951367696126,1.5734823444067107e-06
0,baseline_float,perf,6579,9.368938446044922,0.0
0,prism_sr,perf,47508,11.345853169759115,1.8579660029350862e-05
0,baseline_float,dbg,159,5.649261474609375,0.0
0,baseline_double,dbg,26560,10.764395713806152,0.0
0,prism_ud,perf,178,5.761801560719808,6.530328936314308e-06
0,verificarlo,perf,1963040,15.067166964213053,0.0009254164314212021
0,baseline_double,dbg,14849,10.182936668395996,0.0
0,cadna,perf,271858,13.090019633333334,0.0025675254108875963
0,sr,dbg,8902150,16.577699661254883,0.0010798255133938044
0,verrou_sr,dbg,112,5.300172805786133,1.946679546660724e-06
0,verrou_sr,perf,11768,9.950405756632486,3.640932648810569e-05
0,baseline_double,dbg,4430621,15.881265640258789,0.0
0,verrou_sr,perf,100,5.187377134958903,5.947204250930057e-07
0,sr,perf,509,6.810643990834554,3.170957143030167e-06
0,cadna,dbg,722,7.159940726666666,7.083207057798802e-06
0,prism_sr,dbg,2595,8.43875249226888,6.530328936314308e-06
0,verrou_cestac,dbg,774263,14.125075340270996,0.00011889224808604997
0,cadna,dbg,10000000,21.462290499999998,0.18938785633151636
0,prism_sr,perf,2477076,15.300160725911459,0.000583781813796795
0,prism_sr,perf,200,5.878030459086101,1.1239159602905073e-06
0,baseline_double,perf,2205130,15.183512687683105,0.0
0,prism_sr,perf,67341,11.69469420115153,0.0001297986208153825
0,prism_sr,dbg,1629,7.973250865936279,6.1805159553602794e-06
0,verrou_sr,perf,432876,13.555260022481283,0.00014465772087353396
0,verificarlo,dbg,1291,7.740767002105713,3.951327926208513e-06
0,prism_sr,perf,178,5.761804580688477,2.0601719851200933e-06
0,baseline_double,dbg,1963040,15.067220687866211,0.0
0,verrou_cestac,dbg,67341,11.694766680399576,0.00012053158982712084
0,sr,perf,159,5.6492617925008135,1.6209346496559095e-06
0,verrou_sr,dbg,14849,10.182953198750814,1.9299963934148836e-05
0,prism_sr,perf,613590,13.904273986816406,0.00024308532885385808
0,baseline_double,perf,1291,7.740775108337402,0.0
0,baseline_float,perf,112,5.300172805786133,0.0
0,cadna,perf,16681,10.299214733333331,0.0001603225983933947
0,cadna,perf,7390,9.4851567,6.749076430627795e-05
0,cadna,perf,869749,14.256844899999999,0.008231956032843648
0,verrou_sr,dbg,5214,9.136404037475586,1.1783442810599415e-05
0,baseline_double,dbg,10000000,16.695310592651367,0.0
0,baseline_float,perf,4977023,15.403682708740234,0.0
0,baseline_float,dbg,178,5.761806011199951,0.0
0,baseline_float,dbg,359,6.46193265914917,0.0
0,verrou_sr,perf,10476,9.834108670552572,2.259937615353422e-05
0,sr,perf,4430621,15.881518681844076,0.0007020935952808852
0,verrou_cestac,perf,869749,14.26155153910319,0.00021590469477249032
0,prism_sr,perf,642,7.042582670847575,3.265164468157154e-06
0,baseline_float,dbg,1830,8.089560508728027,0.0
0,baseline_float,perf,642,7.042584419250488,0.0
0,verrou_cestac,dbg,107226,12.1598113377889,6.328994214361159e-05
0,verificarlo,perf,10000000,16.696271260579426,0.0033798035984014454
0,baseline_float,perf,242012,12.974506378173828,0.0
0,cadna,perf,200,5.878035393333334,4.306122256668205e-06
0,baseline_double,dbg,21049,10.531847953796387,0.0
0,verificarlo,dbg,9326,9.717842102050781,6.583807218205721e-05
0,verrou_cestac,perf,8902150,20.525632858276367,0.002298830703342551
0,verificarlo,dbg,159,5.64926290512085,2.807541168952893e-06
0,verrou_sr,perf,47508,11.345909118652344,2.5530462907487567e-05
0,baseline_float,dbg,284,6.227950096130371,0.0
0,prism_sr,dbg,689261,14.020523389180502,0.00026187965415820673
0,cadna,dbg,2915,8.555019063333335,2.528577509651585e-05
0,verrou_cestac,dbg,1291,7.7407881418863935,4.495663841162029e-06
0,verrou_cestac,dbg,141,5.5295233726501465,1.946679546660724e-06
0,prism_sr,dbg,126,5.417461077372233,4.49566384116203e-07
0,verificarlo,perf,1555676,14.834063847859701,0.0005182073141272814
0,baseline_double,perf,170735,12.625086784362793,0.0
0,verrou_sr,perf,319,6.343970616658528,1.7556128529210507e-06
0,verrou_cestac,dbg,42292,11.229611078898111,9.251569371419189e-05
0,verrou_sr,perf,1830,8.089557965596518,5.844362993510639e-06
0,prism_ud,dbg,1149,7.62430985768636,1.056481002673077e-05
0,verificarlo,perf,100,5.187374909718831,2.247831920581015e-07
0,prism_sr,perf,1450,7.856878121693929,1.1577971046113531e-05
0,sr,perf,126,5.417459964752197,1.946679546660724e-06
0,verificarlo,perf,977009,14.368903477986654,0.0002292647514220099
0,cadna,perf,5214,9.136414533333332,4.9707109038248256e-05
0,prism_ud,dbg,869749,14.232955614725748,0.0010258561136143787
0,sr,perf,3944206,15.764656702677408,0.0012412921087331988
0,prism_ud,perf,215443,12.856622060139975,0.00038967552168276765
0,verrou_sr,perf,18738,10.41557248433431,1.9796241095149058e-05
0,verificarlo,dbg,432876,13.55524984995524,0.00036289476381927725
0,verrou_cestac,dbg,486260,13.676579475402832,0.00015049331235489986
0,prism_sr,perf,10000000,16.69512430826823,0.001394994275750118
0,verrou_cestac,perf,271858,13.09143861134847,0.00016880544258489046
0,baseline_float,perf,151991,12.508068084716797,0.0
0,verrou_cestac,dbg,1097498,14.54078451792399,0.00013706467331065045
0,verificarlo,perf,7924828,16.461989720662434,0.0026146414504120076
0,verrou_sr,perf,343046,13.3228759765625,0.00010891389365146997
0,baseline_double,perf,4641,9.020008087158203,0.0
0,prism_ud,perf,47508,11.3456023534139,0.0002343586585133984
0,verrou_cestac,dbg,1232846,14.605607986450195,0.0007209100809216791
0,verrou_sr,perf,1023,7.508200804392497,6.7021588142102605e-06
0,baseline_double,perf,1963040,15.067220687866211,0.0
0,verrou_sr,perf,2056,8.205979029337565,1.3628610681041728e-05
0,prism_sr,dbg,3274,8.671134948730469,1.0182455303222e-05
0,baseline_float,dbg,2595,8.438754081726074,0.0
0,prism_sr,dbg,486260,13.671747207641602,0.00022737883766301532
0,verrou_cestac,perf,486260,13.676933288574219,0.00012281311059574317
0,verrou_cestac,dbg,572,6.9272379875183105,5.266838558763152e-06
0,verificarlo,perf,141,5.529520034790039,1.3486991523486091e-06
0,verrou_sr,perf,21049,10.53186003367106,1.0629179317029627e-05
0,verrou_cestac,dbg,11768,9.950411160786947,2.9918972182852285e-05
0,baseline_double,perf,911,7.392307281494141,0.0
0,verrou_sr,perf,53366,11.462139129638672,1.0122733642635763e-05
0,baseline_float,perf,29836,10.88068962097168,0.0
0,verrou_cestac,dbg,33516,10.99714724222819,2.135795215891625e-05
0,verificarlo,perf,242012,12.973970095316568,1.8448661967655065e-05
0,sr,dbg,135304,12.392534255981445,8.833035651240948e-05
0,cadna,dbg,5857,9.252692226666666,5.105781842355852e-05
0,verrou_sr,dbg,151991,12.508801460266113,0.00013698649939603624
0,verificarlo,dbg,7924828,16.46330960591634,0.0009928921681132729
0,verrou_cestac,dbg,7054802,18.76481564839681,0.003742781603249528
0,verificarlo,perf,1384886,14.718843142191568,0.0004041346747497813
0,cadna,perf,13219,10.066619300000001,0.00011785943605284952
0,verrou_cestac,perf,5857,9.252673149108887,2.3987642262666677e-05
0,verrou_sr,perf,42292,11.229567527770996,8.8768587327729e-05
0,verrou_cestac,perf,37649,11.113303184509277,4.291181196581646e-05
0,prism_sr,perf,911,7.392309824625651,3.4895735422929366e-06
0,sr,perf,120450,12.27635383605957,0.00012873072592083033
0,verrou_sr,dbg,141,5.529515902201335,1.3673027780918482e-06
0,prism_sr,dbg,33516,10.99695873260498,6.835922598822565e-05
0,verificarlo,dbg,1097498,14.486163775126139,0.0008131684131013271
0,sr,perf,84975,11.927349090576172,0.00011120840325581642
0,baseline_double,dbg,42292,11.229580879211426,0.0
0,verrou_sr,dbg,869749,14.25336488087972,0.0001289738495802905
0,verificarlo,perf,509,6.8106404940287275,2.247831920581015e-07
0,baseline_float,perf,977009,14.335432052612305,0.0
0,verrou_sr,dbg,911,7.392308712005615,2.725351365325013e-06
0,prism_sr,dbg,191791,12.741444905598959,9.09625119313591e-05
0,prism_sr,perf,7054802,16.345299402872723,0.0006237396193192574
0,cadna,perf,2595,8.438759489999999,2.7971794126416522e-05
0,prism_ud,perf,16681,10.299287796020508,5.910216565075451e-05
0,prism_ud,dbg,135304,12.392520586649576,0.00024503347596231695
0,prism_ud,dbg,453,6.6942118008931475,1.4903651135420536e-05
0,baseline_float,dbg,1149,7.624303340911865,0.0
0,verificarlo,perf,120450,12.27634366353353,4.24810498722809e-05
0,verrou_sr,dbg,432876,13.555484771728516,0.0002469715753067564
0,verrou_sr,perf,1097498,14.485543886820475,0.00023555090650747199
0,prism_ud,dbg,305385,13.21064313252767,0.0007930237603977934
0,baseline_float,perf,1097498,14.450339317321777,0.0
0,baseline_double,dbg,159,5.649260997772217,0.0
0,sr,perf,689261,14.020634333292643,0.00018136925451591016
0,cadna,dbg,42292,11.229383833333332,0.0004029691909920518
0,verrou_sr,perf,977009,14.369712829589844,0.0002339763052510174
0,verificarlo,perf,3678,8.787464459737143,1.530507801972799e-05
0,verrou_sr,dbg,403,6.577393054962158,3.3264874675204516e-06
0,prism_ud,perf,5590810,15.4039675394694,0.0027415270263928147
0,baseline_double,dbg,4977023,15.99755859375,0.0
0,prism_sr,perf,305385,13.206542015075684,7.483761336064701e-05
0,cadna,dbg,191791,12.739015966666665,0.0018156765870852593
0,verrou_cestac,dbg,385352,13.436528523763021,7.91083559931102e-05
0,prism_ud,dbg,1023,7.508225917816162,6.265768478529302e-06
0,baseline_double,perf,107226,12.159914016723633,0.0
0,cadna,perf,33516,10.996838599999998,0.00031808694828057817
0,baseline_double,perf,141,5.529517650604248,0.0
0,cadna,dbg,10476,9.834079746666667,9.999619537190543e-05
0,verrou_cestac,perf,29836,10.880757649739584,6.657681996441252e-05
0,verrou_cestac,perf,642,7.042585690816243,3.311263188679959e-06
0,prism_ud,dbg,13219,10.066724141438803,8.223870568240493e-05
0,cadna,dbg,271858,13.090019633333334,0.0025675254108875963
0,verrou_sr,perf,1747528,14.951080004374186,0.00012239109382685431
0,cadna,dbg,2782559,15.329036433333334,0.026348617255349153
0,sr,perf,4641,9.020024299621582,6.743495761743045e-06
0,cadna,perf,5590810,17.305543333333333,0.10588372266665287
0,baseline_float,perf,3125715,15.403682708740234,0.0
0,cadna,perf,9326,9.717807456666668,8.244181153370726e-05
0,verrou_sr,dbg,47508,11.345895767211914,4.120343970240186e-05
0,prism_sr,dbg,722,7.159936745961507,6.858650528714312e-06
0,sr,dbg,5857,9.252686500549316,1.946679546660724e-05
0,prism_sr,perf,5590810,16.114503224690754,0.0010079386612234704
0,baseline_float,perf,343046,13.318480491638184,0.0
0,verificarlo,dbg,403,6.577390193939209,2.167730601149536e-06
0,sr,perf,546227,13.787892977396647,0.0001297986208153825
0,verificarlo,dbg,6579,9.368959426879883,2.6440466349192686e-05
0,verificarlo,dbg,47508,11.345977465311686,6.728343336630631e-05
0,prism_sr,perf,3274,8.671133359273275,1.4023300806753015e-05
0,prism_sr,perf,1629,7.973245143890381,3.951327926208513e-06
0,baseline_float,perf,225,5.995537281036377,0.0
0,verificarlo,perf,5590810,16.1146183013916,0.001082071452550181
0,cadna,dbg,7054802,18.68571163333333,0.1336085340667614
0,prism_sr,dbg,1384886,14.718433380126953,0.00039132965501623065
0,verificarlo,dbg,126,5.417460600535075,2.2138576948140653e-06
0,verrou_cestac,dbg,253,6.112589200337728,1.9205484348288495e-06
0,sr,perf,8302,9.601540247599283,1.2491151621747653e-05
0,baseline_double,perf,37649,11.113290786743164,0.0
0,cadna,dbg,126,5.417465216666667,4.970743293182481e-06
0,verificarlo,perf,5857,9.252682367960611,1.715435989790858e-05
0,prism_sr,perf,359,6.461928844451904,7.104713642955465e-06
0,verificarlo,dbg,75646,11.810918807983398,7.45738354682181e-05
0,prism_ud,perf,284,6.227940082550049,5.0613668213178815e-06
0,verificarlo,perf,546227,13.78801409403483,0.00047747336437140546
0,prism_sr,perf,486260,13.67153517405192,0.00010080216722938491
0,verrou_sr,dbg,722,7.159931659698486,3.4604932557864573e-06
0,sr,dbg,774263,14.136930465698242,0.0005823887417117331
0,baseline_double,perf,47508,11.345879554748535,0.0
0,verrou_sr,dbg,3511191,15.648061434427897,0.0009055555983585242
0,verrou_sr,dbg,359,6.461933612823486,1.6970758838703332e-06
0,verrou_cestac,dbg,225,5.995542685190837,2.4726151126391165e-06
0,baseline_float,perf,319,6.343975067138672,0.0
0,prism_ud,dbg,284,6.22794755299886,3.821314264987725e-06
0,cadna,perf,59948,11.578029066666668,0.0005668137867841697
0,baseline_double,perf,253,6.112580299377441,0.0
0,prism_ud,dbg,29836,10.880721092224121,9.79115952606628e-05
0,baseline_double,dbg,403,6.577392578125,0.0
0,prism_sr,dbg,29836,10.880687395731607,5.828260165911456e-05
0,verificarlo,dbg,1023,7.508195241292317,5.959934634924785e-06
0,cadna,perf,225,5.995541893333333,5.6471605452397826e-06
0,baseline_double,dbg,305385,13.20654582977295,0.0
0,verrou_sr,perf,215443,12.857782999674479,0.00018321857226430768
0,prism_ud,dbg,811,7.276111602783203,1.98942649454942e-05
0,baseline_float,perf,3944206,15.403682708740234,0.0
0,prism_sr,perf,869749,14.2534761428833,0.00027631660745281844
0,verrou_sr,perf,7924828,16.463127772013348,0.0005336358660581632
0,baseline_float,perf,1747528,15.070256233215332,0.0
0,verrou_cestac,perf,811,7.2761123975118,6.633960963792549e-06
0,verrou_sr,dbg,546227,13.788069089253744,6.330909962830329e-05
0,baseline_float,dbg,3511191,15.403682708740234,0.0
0,baseline_double,dbg,8902150,16.57901954650879,0.0
0,prism_sr,dbg,8302,9.601538022359213,2.11869337755224e-05
0,verrou_cestac,perf,2205130,15.068896929423014,0.0006314074640378376
0,prism_ud,dbg,2056,8.206008593241373,3.897509797158331e-05
0,baseline_float,dbg,16681,10.299273490905762,0.0
0,verrou_sr,dbg,7924828,16.462021509806316,0.0007550231525688353
0,baseline_double,dbg,151991,12.508795738220215,0.0
0,sr,perf,33516,10.997087478637695,1.689915194193778e-05
0,baseline_double,perf,1747528,14.950928688049316,0.0
0,prism_sr,perf,126,5.417458852132161,1.5734823444067107e-06
0,baseline_double,perf,977009,14.369467735290527,0.0
0,sr,perf,7924828,16.46150080362956,0.0015227240160358936
0,verificarlo,dbg,385352,13.439181327819824,0.0005497549875784255
0,prism_sr,perf,6579,9.368902206420898,3.4683689618392576e-05
0,prism_ud,dbg,4132,8.9038724899292,4.9907943488541575e-05
0,prism_ud,perf,9326,9.717849731445312,3.930557636534051e-05
0,prism_ud,perf,59948,11.578508059183756,0.0001784914428851933
0,verrou_cestac,perf,572,6.927239735921224,3.899842626694138e-06
0,verrou_cestac,dbg,4641,9.0200408299764,1.6209346496559095e-06
0,prism_ud,perf,2477076,15.40348752339681,0.000977726683654598
0,sr,dbg,126,5.417460282643636,2.5331779242371287e-06
0,baseline_double,dbg,1555676,14.834636688232422,0.0
0,baseline_double,dbg,242012,12.973959922790527,0.0
0,baseline_double,dbg,37649,11.113290786743164,0.0
0,baseline_float,perf,1555676,14.88729190826416,0.0
0,prism_ud,dbg,26560,10.76447327931722,0.00015870457476403134
0,baseline_float,dbg,11768,9.95040225982666,0.0
0,prism_ud,dbg,7390,9.485210736592611,4.258084329211628e-05
0,baseline_double,dbg,253,6.112580299377441,0.0
0,baseline_double,perf,9326,9.717830657958984,0.0
0,verrou_sr,perf,774263,14.136794726053873,0.00016790507004164516
0,verrou_cestac,dbg,95454,12.044304211934408,5.6389676247801644e-05
0,prism_sr,perf,271858,13.090238571166992,0.00013432258147374682
0,baseline_double,perf,21049,10.531847953796387,0.0
0,verificarlo,perf,191791,12.741467475891113,0.00011355801253781151
0,sr,dbg,120450,12.276169459025065,8.168387381937715e-05
0,prism_sr,dbg,1232846,14.60184415181478,0.0007206372449738277
0,baseline_double,dbg,486260,13.67171573638916,0.0
0,sr,dbg,3511191,15.649285316467285,0.0002575462190172879
0,prism_ud,perf,1629,7.973249117533366,2.039590084046917e-05
0,verrou_cestac,perf,159,5.6492635409037275,1.6209346496559095e-06
0,cadna,dbg,977009,14.4096979,0.00924533566832508
0,cadna,dbg,2056,8.205989206666667,1.5026133531509023e-05
0,cadna,perf,1384886,14.670208033333333,0.013113260670108312
0,verrou_cestac,dbg,4430621,16.260208129882812,0.0008067761558271361
0,baseline_float,perf,42292,11.229559898376465,0.0
0,verrou_cestac,dbg,126,5.417466481526692,1.1239159602905073e-06
0,cadna,dbg,1629,7.9732558000000004,1.1791513897851302e-05
0,baseline_double,perf,5857,9.252694129943848,0.0
0,cadna,perf,178,5.761810466666667,4.675612853738867e-06
0,baseline_double,dbg,2595,8.438750267028809,0.0
0,verificarlo,dbg,546227,13.787988344828287,0.0002848250524772626
0,verificarlo,perf,3944206,15.76474666595459,0.0007277028728250864
0,verrou_cestac,dbg,403,6.577392101287842,2.6973983046972182e-06
0,verrou_sr,perf,453,6.694212118784587,9.232543774577845e-06
0,cadna,dbg,5590810,17.305543333333333,0.10588372266665287
0,baseline_double,dbg,10476,9.834105491638184,0.0
0,prism_ud,perf,811,7.276097297668457,1.096379875245446e-05
0,baseline_double,dbg,3274,8.671135902404785,0.0
0,verrou_sr,perf,170735,12.624979019165039,5.91329346761711e-05
0,verificarlo,perf,385352,13.439217249552408,0.00024126305772621123
0,cadna,perf,343046,13.327243233333334,0.0032484880147882417
0,verificarlo,dbg,10476,9.834112167358398,5.5493684867767924e-05
0,verrou_cestac,perf,3678,8.787501653035482,1.7693735822138143e-05
0,prism_ud,perf,2915,8.555011113484701,3.067940614431963e-05
0,baseline_double,perf,811,7.276100158691406,0.0
0,verrou_sr,perf,26560,10.764383316040039,6.782942231339327e-05
0,verificarlo,dbg,1629,7.973239580790202,1.3611916901910555e-05
0,cadna,dbg,486260,13.674089799999999,0.004601322358482348
0,prism_sr,perf,5857,9.252684911092123,1.3404317628420521e-05
0,cadna,dbg,135304,12.391589199999999,0.001275255527335255
0,baseline_float,perf,84975,11.927444458007812,0.0
0,baseline_double,perf,319,6.343973159790039,0.0
0,prism_sr,perf,5214,9.136406898498535,1.9136959003820306e-05
0,prism_sr,dbg,774263,14.13685385386149,0.00040002845303537416
0,verrou_sr,perf,16681,10.299259821573893,5.7676055683601645e-05
0,prism_ud,perf,2205130,15.403634389241537,0.0003060015130127055
0,cadna,dbg,1450,7.856889250000001,1.1816042766668655e-05
0,verrou_sr,perf,4977023,15.997574170430502,0.0004463782185926517
0,cadna,perf,8302,9.60150751,7.42188983120053e-05
0,baseline_float,perf,33516,10.997018814086914,0.0
0,baseline_double,perf,100,5.187377452850342,0.0
0,baseline_double,perf,33516,10.997008323669434,0.0
0,verrou_cestac,perf,151991,12.509745915730795,0.00011368964104846757
0,baseline_double,perf,2915,8.555012702941895,0.0
0,baseline_float,perf,284,6.227950096130371,0.0
0,baseline_double,dbg,47508,11.345879554748535,0.0
0,sr,perf,486260,13.672098477681478,4.138941650075225e-05
0,baseline_float,perf,170735,12.624217987060547,0.0
0,verrou_sr,dbg,689261,14.020334243774414,0.00022251628680687488
0,baseline_double,dbg,5590810,16.113849639892578,0.0
0,prism_sr,perf,9326,9.717812220255533,3.0050410710898015e-05
0,baseline_double,perf,151991,12.508795738220215,0.0
0,prism_sr,dbg,7054802,16.345280329386394,0.0008378253067240722
0,prism_ud,dbg,3678,8.78746509552002,1.2818555929601002e-05
0,verificarlo,perf,911,7.392309506734212,5.947204250930057e-06
0,verificarlo,dbg,242012,12.97374153137207,0.0002523269177727839
0,prism_sr,perf,84975,11.927436510721842,6.307401949684605e-05
0,prism_ud,perf,2310,8.322439829508463,2.531980864428187e-05
0,cadna,dbg,9326,9.717807456666668,8.244181153370726e-05
0,verrou_cestac,perf,215443,12.858625729878744,0.0001926584730010287
0,prism_sr,dbg,47508,11.34586238861084,4.3723653359785655e-05
0,verificarlo,perf,2595,8.438758532206217,8.32608595130208e-06
0,baseline_float,dbg,95454,12.043291091918945,0.0
0,verrou_sr,dbg,7054802,16.34604326883952,1.8709740917920634e-05
0,prism_sr,perf,3944206,15.764259338378906,0.0005903066838922596
0,sr,perf,242012,12.973864873250326,0.00011284384903288218
0,baseline_float,dbg,1450,7.856881618499756,0.0
0,verrou_sr,perf,1384886,14.718214988708496,0.00019024468058832312
0,prism_sr,dbg,6280291,16.23085085550944,0.0008730593069321209
0,baseline_float,dbg,141,5.529517650604248,0.0
0,verificarlo,perf,284,6.22795041402181,2.9221814967553196e-06
0,prism_sr,dbg,59948,11.578500111897787,6.113606958595949e-05
0,prism_ud,dbg,9326,9.717878023783365,3.66665416852219e-05
0,cadna,perf,4977023,16.726898266666666,0.09425077791319389
0,cadna,dbg,572,6.927238783333333,3.1472986652988113e-06
0,prism_ud,perf,29836,10.880420684814453,9.689068227492345e-05
0,sr,perf,1149,7.624297142028809,5.408827313478328e-06
0,verificarlo,dbg,2595,8.438738505045572,1.810028183681076e-05
0,sr,perf,170735,12.625027656555176,0.00018858171127849338
0,sr,dbg,7054802,16.345259348551433,0.00037015779282844734
0,prism_sr,perf,23644,10.648144721984863,2.184448565497014e-05
0,baseline_float,dbg,1023,7.508206367492676,0.0
0,sr,dbg,215443,12.857603073120117,0.00012053326663672878
0,baseline_double,dbg,1149,7.624298095703125,0.0
0,baseline_double,dbg,2205130,15.183512687683105,0.0
0,cadna,dbg,14849,10.182878533333332,0.00013583004903998505
0,baseline_double,dbg,3125715,15.532389640808105,0.0
0,cadna,dbg,1384886,14.670208033333333,0.013113260670108312
0,verrou_cestac,perf,1747528,14.849921226501465,0.0004529628407410034
0,prism_ud,dbg,2310,8.32243824005127,1.557343637328579e-05
0,cadna,dbg,546227,13.795812966666666,0.005168976975722662
0,verificarlo,perf,2782559,15.416059176127115,0.0004806217893989297
0,verrou_cestac,perf,11768,9.95042641957601,4.223771282883379e-05
0,cadna,perf,689261,13.999641166666668,0.006522469681714913
0,baseline_float,perf,1830,8.089560508728027,0.0
0,baseline_float,perf,14849,10.182953834533691,0.0
0,sr,dbg,159,5.649261951446533,1.0300859925600466e-06
0,verrou_sr,dbg,2205130,15.184078852335611,0.0006507639180721937
0,verificarlo,perf,7054802,16.34650166829427,0.002194936129713489
0,prism_sr,dbg,4430621,15.88093344370524,0.0007010270997508745
0,verrou_cestac,perf,8302,9.601536432902018,3.270730620547481e-05
0,baseline_float,dbg,26560,10.764453887939453,0.0
0,verrou_sr,dbg,4977023,15.997246424357096,0.0013387350956467789
0,verificarlo,perf,869749,14.253256797790527,0.0002102457169494015
0,verificarlo,perf,135304,12.392697016398111,0.00011165277794230946
0,verrou_cestac,dbg,4132,8.90386708577474,1.7521557845459835e-05
0,sr,perf,722,7.159935315450032,4.899036091938794e-06
0,verrou_sr,dbg,486260,13.672024408976236,0.00019492059950553512
0,baseline_double,perf,120450,12.276209831237793,0.0
0,prism_ud,dbg,242012,12.974868456522623,0.00021325990677337734
0,cadna,dbg,6280291,17.955547366666668,0.11893539932120877
0,baseline_double,dbg,1747528,14.950928688049316,0.0
0,prism_sr,perf,75646,11.811031023661295,6.93906842531446e-05
0,cadna,perf,1097498,14.534743366666666,0.010385201351389324
0,baseline_double,dbg,869749,14.253175735473633,0.0
0,verrou_cestac,dbg,170735,12.625677426656088,7.756029955756923e-05
0,baseline_double,dbg,453,6.694211006164551,0.0
0,cadna,dbg,403,6.577398146666667,9.825250914538796e-07
0,prism_sr,perf,14849,10.182950019836426,3.310042221385987e-05
0,baseline_double,perf,1149,7.624298095703125,0.0
0,prism_sr,dbg,1830,8.089571634928385,8.32608595130208e-06
0,verificarlo,perf,4641,9.020035107930502,1.9918378445715004e-05
0,prism_ud,perf,100,5.187376499176025,4.862803948967728e-06
0,verrou_sr,dbg,1097498,14.485809644063314,0.00019242071463101274
0,cadna,perf,112,5.3001759900000005,4.161257822850513e-06
